textId,themeId,themeName,eventId,eventTitle,category,speaker,difficulty,isPool,poolIndex,text,feedback,time,budget,satisfaction,risk,compositeScore,tags,tone,setsFlags,requiresFlags
T6354,pre_holiday,节前最后半天,X119,放假前领导要求完成下季度规划,time_pressure,lin_zong,3,TRUE,,列出优先级清单，按紧急程度逐个处理,清单上的事项逐一勾掉。全部搞定的时候，窗外已经全黑了。,-2,0,1,-1,-2,time_heavy;risk_reducer,formal,,
T6355,pre_holiday,节前最后半天,X119,放假前领导要求完成下季度规划,time_pressure,lin_zong,2,TRUE,,先搞定最紧急的三件事，其余的见缝插针,"三件急事勉强收尾。""明天继续""的群消息暂时稳住了局面。",-1,0,1,0,0,neutral,professional,,
T6356,pre_holiday,节前最后半天,X119,放假前领导要求完成下季度规划,time_pressure,lin_zong,3,TRUE,,跳过测试环节，直接上线,上线了。暂时没问题。但你的后脊梁一直在发凉。,2,1,-1,3,5,risk_taker;time_saver,casual,,
T6357,pre_holiday,节前最后半天,X120,节前最后半天的全员大扫除通知,time_pressure,zhang_zong,3,TRUE,,协调各部门按流程推进，每个环节都确认,流程走完已经是晚上十点——但每一步都扎实，没有返工。,-3,-1,0,-2,-6,time_heavy;risk_reducer,formal,,
T6358,pre_holiday,节前最后半天,X120,节前最后半天的全员大扫除通知,time_pressure,zhang_zong,2,TRUE,,找技术阿哲帮忙写个脚本自动化处理,"阿哲的脚本帮你省了两小时。他说""不保证稳定""——但至少今天够了。",0,-1,1,1,1,neutral,professional,,
T6359,pre_holiday,节前最后半天,X120,节前最后半天的全员大扫除通知,time_pressure,zhang_zong,3,TRUE,,"用""正在推进中""先稳住所有人","""推进中""帮你争取了半天——但同样的借口只能用一次。",1,0,0,1,2,risk_taker;time_saver,casual,,
T6360,pre_holiday,节前最后半天,X121,假期期间的应急预案还没写,risk_compliance,hegui_chen,3,TRUE,,主动联系合规部门进行前置审查,前置审查发现了两个潜在风险点，提前堵住了——省了后面十倍的时间。,-1,-1,0,-3,-5,time_heavy;risk_reducer,formal,,
T6361,pre_holiday,节前最后半天,X121,假期期间的应急预案还没写,risk_compliance,hegui_chen,2,TRUE,,用行业惯例包装模糊地带，既不违规也不过度保守,方案在合规边界上精准地踩住了——像在高速公路上刚好不超速。,0,-1,1,1,1,neutral,professional,,
T6362,pre_holiday,节前最后半天,X121,假期期间的应急预案还没写,risk_compliance,hegui_chen,3,TRUE,,赌一把，用现有的数据口径先提交,暂时通过了。但你心里清楚——如果被抽查到，得有人背锅。,1,1,0,2,4,risk_taker;time_saver,casual,,
T6363,pre_holiday,节前最后半天,X122,节前聚餐的预算被财务驳回,budget_conflict,caiwu_zhou,3,TRUE,,严格按预算执行，逐项审核支出合理性,财务小周对你的严谨表示赞赏。项目进度因此慢了半拍——但钱省下了。,-1,-1,1,-2,-3,time_heavy;risk_reducer,formal,,
T6364,pre_holiday,节前最后半天,X122,节前聚餐的预算被财务驳回,budget_conflict,caiwu_zhou,3,TRUE,,找林总谈特批，用项目重要性争取预算,"林总批了，但那句""下次注意""说得意味深长。",0,1,-1,0,0,neutral,professional,,
T6365,pre_holiday,节前最后半天,X122,节前聚餐的预算被财务驳回,budget_conflict,caiwu_zhou,1,TRUE,,自掏腰包垫付，等项目结束再报销,你的个人账户发出了哀嚎。这个月剩下的日子只能靠食堂了。,2,1,0,1,4,risk_taker;time_saver,casual,,
T6366,pre_holiday,节前最后半天,X123,放假前供应商发来的合同需要节前签,time_pressure,caiwu_zhou,2,TRUE,,协调各部门按流程推进，每个环节都确认,流程走完已经是晚上十点——但每一步都扎实，没有返工。,-3,-1,0,-2,-6,time_heavy;risk_reducer,formal,,
T6367,pre_holiday,节前最后半天,X123,放假前供应商发来的合同需要节前签,time_pressure,caiwu_zhou,1,TRUE,,找技术阿哲帮忙写个脚本自动化处理,"阿哲的脚本帮你省了两小时。他说""不保证稳定""——但至少今天够了。",0,-1,1,1,1,neutral,professional,,
T6368,pre_holiday,节前最后半天,X123,放假前供应商发来的合同需要节前签,time_pressure,caiwu_zhou,1,TRUE,,"用""正在推进中""先稳住所有人","""推进中""帮你争取了半天——但同样的借口只能用一次。",1,0,0,1,2,risk_taker;time_saver,casual,,
T6369,pre_holiday,节前最后半天,X124,客户想在假期期间安排项目讨论,satisfaction_mgmt,zhang_zong,3,TRUE,,安排正式的进度汇报会，让客户看到每一步,"汇报会让客户安心了不少。有时候他们只是需要""被看见""。",-1,0,1,-1,-1,time_heavy;risk_reducer,formal,,
T6370,pre_holiday,节前最后半天,X124,客户想在假期期间安排项目讨论,satisfaction_mgmt,zhang_zong,1,TRUE,,请合作过的老客户帮忙说句好话,老客户的背书比自己说一百句都管用。信任是会传递的。,0,0,1,-1,0,neutral,professional,,
T6371,pre_holiday,节前最后半天,X124,客户想在假期期间安排项目讨论,satisfaction_mgmt,zhang_zong,2,TRUE,,先答应下来，后面再想办法兑现,客户暂时满意了。但你许下的承诺像一座大山压在日程表上。,1,0,1,2,4,risk_taker;time_saver,casual,,
T6372,pre_holiday,节前最后半天,X125,节前最后几个小时的全员邮件,satisfaction_mgmt,lin_zong,2,TRUE,,充分沟通需求，确保理解客户的每一个关注点,客户对你的专业态度表示认可。虽然多花了时间——但信任就是这样建立的。,-2,0,2,-1,-1,time_heavy;risk_reducer,formal,,
T6373,pre_holiday,节前最后半天,X125,节前最后几个小时的全员邮件,satisfaction_mgmt,lin_zong,3,TRUE,,主动打电话沟通，用语音化解文字误会,一通十分钟的电话解决了邮件来回三天没搞定的事。声音比文字有温度。,0,0,2,0,2,neutral,professional,,
T6374,pre_holiday,节前最后半天,X125,节前最后几个小时的全员邮件,satisfaction_mgmt,lin_zong,2,TRUE,,给客户看未完成的版本，让他们给意见,客户提了意见——但他们提的量你根本来不及在截止日前改完。,1,0,0,2,3,risk_taker;time_saver,casual,,
T6375,quarterly_review,季度考核截止日,X126,季度KPI数据被人质疑统计口径,risk_compliance,hegui_chen,3,TRUE,,按监管标准完整走一遍正式审查流程,审查通过，代价是加班到深夜。但至少你能安心睡觉。,-3,0,-1,-2,-6,time_heavy;risk_reducer,formal,,
T6376,quarterly_review,季度考核截止日,X126,季度KPI数据被人质疑统计口径,risk_compliance,hegui_chen,3,TRUE,,跟合规陈老师提前沟通，确认她最在意的点,一个提前的微信省了三小时无效修改。陈老师难得发了一个👍。,0,0,1,0,1,neutral,professional,,
T6377,quarterly_review,季度考核截止日,X126,季度KPI数据被人质疑统计口径,risk_compliance,hegui_chen,2,TRUE,,口头跟领导确认风险，不留书面记录,领导点了头。但没有邮件、没有记录——万一出事，全靠记忆。,1,1,-1,2,3,risk_taker;time_saver,casual,,
T6378,quarterly_review,季度考核截止日,X127,季度考核中的360评估出现恶意差评,satisfaction_mgmt,zhang_zong,1,TRUE,,安排正式的进度汇报会，让客户看到每一步,"汇报会让客户安心了不少。有时候他们只是需要""被看见""。",-1,0,1,-1,-1,time_heavy;risk_reducer,formal,,
T6379,quarterly_review,季度考核截止日,X127,季度考核中的360评估出现恶意差评,satisfaction_mgmt,zhang_zong,1,TRUE,,请合作过的老客户帮忙说句好话,老客户的背书比自己说一百句都管用。信任是会传递的。,0,0,1,-1,0,neutral,professional,,
T6380,quarterly_review,季度考核截止日,X127,季度考核中的360评估出现恶意差评,satisfaction_mgmt,zhang_zong,2,TRUE,,先答应下来，后面再想办法兑现,客户暂时满意了。但你许下的承诺像一座大山压在日程表上。,1,0,1,2,4,risk_taker;time_saver,casual,,
T6381,quarterly_review,季度考核截止日,X128,季度报告中的项目成果被其他部门认领,satisfaction_mgmt,zhang_zong,1,TRUE,,充分沟通需求，确保理解客户的每一个关注点,客户对你的专业态度表示认可。虽然多花了时间——但信任就是这样建立的。,-2,0,2,-1,-1,time_heavy;risk_reducer,formal,,
T6382,quarterly_review,季度考核截止日,X128,季度报告中的项目成果被其他部门认领,satisfaction_mgmt,zhang_zong,3,TRUE,,主动打电话沟通，用语音化解文字误会,一通十分钟的电话解决了邮件来回三天没搞定的事。声音比文字有温度。,0,0,2,0,2,neutral,professional,,
T6383,quarterly_review,季度考核截止日,X128,季度报告中的项目成果被其他部门认领,satisfaction_mgmt,zhang_zong,3,TRUE,,给客户看未完成的版本，让他们给意见,客户提了意见——但他们提的量你根本来不及在截止日前改完。,1,0,0,2,3,risk_taker;time_saver,casual,,
T6384,quarterly_review,季度考核截止日,X129,季度末的预算执行率不达标,budget_conflict,caiwu_zhou,2,TRUE,,重新做详细的预算分析报告给林总,林总看了报告后批了追加。数据充分的时候，特批也不是完全不可能。,-2,1,0,-1,-2,time_heavy;risk_reducer,formal,,
T6385,quarterly_review,季度考核截止日,X129,季度末的预算执行率不达标,budget_conflict,caiwu_zhou,1,TRUE,,压缩非核心开支，腾出预算给关键项,从茶歇费里抠出了设计费。同事们明天的咖啡没了——但项目保住了。,0,0,-1,0,-1,neutral,professional,,
T6386,quarterly_review,季度考核截止日,X129,季度末的预算执行率不达标,budget_conflict,caiwu_zhou,1,TRUE,,把预算缺口藏到下个季度再处理,这个季度的报表好看了。但下个季度的你打开账本时会倒吸一口凉气。,2,-1,0,2,3,risk_taker;time_saver,casual,,
T6387,quarterly_review,季度考核截止日,X130,季度考核面谈时间与项目截止日冲突,time_pressure,zhang_zong,3,TRUE,,加班加点逐项完成，不跳过任何步骤,以一人之力扛下了所有。代价是今晚的睡眠压缩到了四小时。,-3,0,-1,-1,-5,time_heavy;risk_reducer,formal,,
T6388,quarterly_review,季度考核截止日,X130,季度考核面谈时间与项目截止日冲突,time_pressure,zhang_zong,1,TRUE,,并行处理：边打电话边回邮件边改文档,"三线操作——电话那头说""好""，邮件显示""已发送""，文档……勉强能看。",0,0,0,1,1,neutral,professional,,
T6389,quarterly_review,季度考核截止日,X130,季度考核面谈时间与项目截止日冲突,time_pressure,zhang_zong,3,TRUE,,先交一版上去，有问题甲方会说的,甲方暂时没动静。可能是满意，也可能在酝酿一场暴风雨。,2,0,-1,2,3,risk_taker;time_saver,casual,,
T6390,quarterly_review,季度考核截止日,X131,季度考核结果被用来决定裁员名单,satisfaction_mgmt,zhang_zong,2,TRUE,,充分沟通需求，确保理解客户的每一个关注点,客户对你的专业态度表示认可。虽然多花了时间——但信任就是这样建立的。,-2,0,2,-1,-1,time_heavy;risk_reducer,formal,,
T6391,quarterly_review,季度考核截止日,X131,季度考核结果被用来决定裁员名单,satisfaction_mgmt,zhang_zong,3,TRUE,,主动打电话沟通，用语音化解文字误会,一通十分钟的电话解决了邮件来回三天没搞定的事。声音比文字有温度。,0,0,2,0,2,neutral,professional,,
T6392,quarterly_review,季度考核截止日,X131,季度考核结果被用来决定裁员名单,satisfaction_mgmt,zhang_zong,3,TRUE,,给客户看未完成的版本，让他们给意见,客户提了意见——但他们提的量你根本来不及在截止日前改完。,1,0,0,2,3,risk_taker;time_saver,casual,,
T6393,quarterly_review,季度考核截止日,X132,季度指标的统计口径突然被更改,risk_compliance,hegui_chen,3,TRUE,,按监管标准完整走一遍正式审查流程,审查通过，代价是加班到深夜。但至少你能安心睡觉。,-3,0,-1,-2,-6,time_heavy;risk_reducer,formal,,
T6394,quarterly_review,季度考核截止日,X132,季度指标的统计口径突然被更改,risk_compliance,hegui_chen,3,TRUE,,跟合规陈老师提前沟通，确认她最在意的点,一个提前的微信省了三小时无效修改。陈老师难得发了一个👍。,0,0,1,0,1,neutral,professional,,
T6395,quarterly_review,季度考核截止日,X132,季度指标的统计口径突然被更改,risk_compliance,hegui_chen,2,TRUE,,口头跟领导确认风险，不留书面记录,领导点了头。但没有邮件、没有记录——万一出事，全靠记忆。,1,1,-1,2,3,risk_taker;time_saver,casual,,
T6396,quarterly_review,季度考核截止日,X133,季度末发现全年目标还差一大截,time_pressure,lin_zong,2,TRUE,,加班加点逐项完成，不跳过任何步骤,以一人之力扛下了所有。代价是今晚的睡眠压缩到了四小时。,-3,0,-1,-1,-5,time_heavy;risk_reducer,formal,,
T6397,quarterly_review,季度考核截止日,X133,季度末发现全年目标还差一大截,time_pressure,lin_zong,3,TRUE,,并行处理：边打电话边回邮件边改文档,"三线操作——电话那头说""好""，邮件显示""已发送""，文档……勉强能看。",0,0,0,1,1,neutral,professional,,
T6398,quarterly_review,季度考核截止日,X133,季度末发现全年目标还差一大截,time_pressure,lin_zong,2,TRUE,,先交一版上去，有问题甲方会说的,甲方暂时没动静。可能是满意，也可能在酝酿一场暴风雨。,2,0,-1,2,3,risk_taker;time_saver,casual,,
T6399,quarterly_review,季度考核截止日,X134,季度考核中发现跨部门协作数据缺失,satisfaction_mgmt,zhang_zong,1,TRUE,,充分沟通需求，确保理解客户的每一个关注点,客户对你的专业态度表示认可。虽然多花了时间——但信任就是这样建立的。,-2,0,2,-1,-1,time_heavy;risk_reducer,formal,,
T6400,quarterly_review,季度考核截止日,X134,季度考核中发现跨部门协作数据缺失,satisfaction_mgmt,zhang_zong,2,TRUE,,主动打电话沟通，用语音化解文字误会,一通十分钟的电话解决了邮件来回三天没搞定的事。声音比文字有温度。,0,0,2,0,2,neutral,professional,,
T6401,quarterly_review,季度考核截止日,X134,季度考核中发现跨部门协作数据缺失,satisfaction_mgmt,zhang_zong,2,TRUE,,给客户看未完成的版本，让他们给意见,客户提了意见——但他们提的量你根本来不及在截止日前改完。,1,0,0,2,3,risk_taker;time_saver,casual,,
T6402,quarterly_review,季度考核截止日,X135,季度末的财务数据与实际有偏差,risk_compliance,caiwu_zhou,3,TRUE,,按监管标准完整走一遍正式审查流程,审查通过，代价是加班到深夜。但至少你能安心睡觉。,-3,0,-1,-2,-6,time_heavy;risk_reducer,formal,,
T6403,quarterly_review,季度考核截止日,X135,季度末的财务数据与实际有偏差,risk_compliance,caiwu_zhou,1,TRUE,,跟合规陈老师提前沟通，确认她最在意的点,一个提前的微信省了三小时无效修改。陈老师难得发了一个👍。,0,0,1,0,1,neutral,professional,,
